SiteID, Latitude, Longitude, Power Density [W/m2], SCORE-lite Capacity Factor [%], Wind Speed [m/s], State Code, Model Elevation [m]
3634,35.092,-118.308,663.742,40.078,8.832,CA,1289.6
3635,35.092,-118.292,705.454,40.52,8.856,CA,1240.3
3636,35.092,-118.275,787.987,41.267,8.978,CA,1174.8
3637,35.092,-118.258,915.109,42.097,9.185,CA,1100.5
3638,35.092,-118.242,898.907,40.032,8.928,CA,1035.6
3639,35.092,-118.225,1012.53,40.347,9.115,CA,978.8
3640,35.092,-118.208,920.13,37.675,8.686,CA,933.1
3641,35.092,-118.192,989.557,37.709,8.78,CA,901.4
3642,35.092,-118.175,870.421,35.349,8.362,CA,885
3643,35.092,-118.158,853.427,34.708,8.252,CA,869.6
3644,35.092,-118.142,764.119,32.826,7.886,CA,854.4
3645,35.092,-118.125,722.55,31.704,7.656,CA,838.7
3646,35.092,-118.108,649.862,30.112,7.353,CA,822.9
3647,35.092,-118.092,592.311,28.733,7.088,CA,807.8
3648,35.092,-116.958,681.477,35.06,8.122,CA,1120.1
3649,35.092,-116.942,731.944,34.933,7.951,CA,1012.3
3650,35.092,-116.908,885.061,35.099,7.885,CA,779.4
3651,35.092,-116.892,1031.243,35.514,8.105,CA,703.1
3652,35.092,-116.875,894.061,33.133,7.593,CA,652.2
3653,35.092,-116.858,924.447,32.627,7.613,CA,613.6
3654,35.092,-116.842,834.472,30.979,7.306,CA,581.1
3655,35.092,-116.825,823.647,30.319,7.236,CA,554.7
3656,35.092,-116.808,761.599,29.146,7.036,CA,535.6
3657,35.092,-116.792,687.528,27.95,6.841,CA,526.9
3658,35.092,-116.775,635.747,27.065,6.729,CA,524.4
3659,35.092,-116.758,534.433,25.064,6.424,CA,527.5
3660,35.092,-116.275,560.53,24.256,6.175,CA,352.7
3661,35.092,-114.658,364.509,21.407,5.672,NV,225.5
3662,35.092,-114.008,389.306,23.917,6.591,AZ,1322.3
3663,35.092,-113.975,457.314,25.832,6.902,AZ,1521.9
3664,35.092,-111.425,557.102,32.181,8.028,AZ,2083.4
3665,35.092,-111.275,545.897,29.227,7.52,AZ,1854.3
3666,35.092,-111.042,317.862,20.73,6.252,AZ,1675.3
3667,35.092,-105.658,622.458,38.149,8.969,NM,2174.8
3668,35.092,-105.642,653.566,38.484,9,NM,2136.4
3669,35.092,-105.625,698.938,39.14,9.09,NM,2098
3670,35.092,-105.608,693.77,38.298,8.976,NM,2065.2
3671,35.092,-105.592,731.302,39.024,9.095,NM,2046.4
3672,35.092,-105.575,704.283,38.234,8.983,NM,2033.4
3673,35.092,-105.558,705.916,38.43,9.001,NM,2020
3674,35.092,-105.542,685.028,38.055,8.924,NM,2005.1
3675,35.092,-105.525,676.476,38.071,8.9,NM,1990.6
3676,35.092,-105.508,668.707,37.991,8.877,NM,1980.1
3677,35.092,-105.492,657.242,37.725,8.831,NM,1969.3
3678,35.092,-105.475,653.372,37.634,8.811,NM,1957.2
3679,35.092,-105.458,650.621,37.591,8.797,NM,1943.7
3680,35.092,-105.442,641.741,37.377,8.76,NM,1931.2
3681,35.092,-105.425,639.047,37.394,8.746,NM,1917.2
3682,35.092,-105.408,630.099,37.267,8.698,NM,1900.4
3683,35.092,-105.392,637.648,37.635,8.722,NM,1877.7
3684,35.092,-105.158,579.133,35.461,8.358,NM,1724.7
3685,35.092,-105.142,584.856,35.317,8.354,NM,1719.8
3686,35.092,-105.125,581.09,34.916,8.321,NM,1717.2
3687,35.092,-105.092,592.866,34.821,8.314,NM,1688.2
3688,35.092,-105.075,588.902,34.45,8.246,NM,1665.7
3689,35.092,-105.058,603.686,34.677,8.276,NM,1643.5
3690,35.092,-105.042,576.05,33.55,8.123,NM,1628.6
3691,35.092,-104.125,685.772,39.118,8.64,NM,1344.8
3692,35.092,-104.092,673.035,38.072,8.518,NM,1339.9
3693,35.092,-104.075,678.795,38.43,8.601,NM,1361.9
3694,35.092,-101.275,434.142,32.676,8.012,TX,1011.9
3695,35.092,-101.258,424.153,32.029,7.931,TX,1001.4
3696,35.092,-101.192,420.759,30.94,7.781,TX,935
3697,35.092,-101.058,411.123,29.976,7.686,TX,898.4
3698,35.108,-118.458,504.538,33.185,8.049,CA,1412.8
3699,35.108,-118.442,490.951,32.64,8.009,CA,1360.2
3700,35.108,-118.392,586.222,35.892,8.44,CA,1318.9
3701,35.108,-118.375,609.967,37.094,8.595,CA,1324.3
3702,35.108,-118.358,629.762,38.207,8.726,CA,1316.9
3703,35.108,-118.342,692.073,40.752,9.04,CA,1311.3
3704,35.108,-118.325,633.11,38.995,8.805,CA,1314.8
3705,35.108,-118.275,867.732,43.825,9.368,CA,1239.4
3706,35.108,-118.242,1004.225,41.376,9.225,CA,1084.6
3707,35.108,-118.225,1181.871,41.734,9.515,CA,1020.9
3708,35.108,-118.208,1080.628,38.905,9.054,CA,968.6
3709,35.108,-118.192,1168.601,38.606,9.139,CA,929.5
3710,35.108,-118.175,1018.763,36.224,8.665,CA,907
3711,35.108,-118.158,1020.295,35.786,8.605,CA,885.9
3712,35.108,-118.142,904.007,33.941,8.197,CA,865.5
3713,35.108,-118.125,831.479,32.595,7.896,CA,845.4
3714,35.108,-118.108,746.045,31.128,7.587,CA,827.4
3715,35.108,-118.092,653.489,29.284,7.223,CA,810.8
3716,35.108,-118.075,605.302,28.157,6.997,CA,795.7
3717,35.108,-116.992,594.685,34.361,8.098,CA,1136.8
3718,35.108,-116.975,655.078,35.411,8.246,CA,1137.7
3719,35.108,-116.958,751.243,36.688,8.416,CA,1110.2
3720,35.108,-116.942,826.03,36.816,8.331,CA,1024.1
3721,35.108,-116.925,960.209,37.358,8.409,CA,899.9
3722,35.108,-116.908,900.202,35.498,7.978,CA,793.8
3723,35.108,-116.892,1013.063,35.535,8.11,CA,712.1
3724,35.108,-116.875,847.326,32.684,7.52,CA,660.4
3725,35.108,-116.858,807.322,31.462,7.355,CA,622.7
3726,35.108,-116.842,712.445,29.526,7.016,CA,590.2
3727,35.108,-116.825,647.028,28.036,6.771,CA,562.8
3728,35.108,-116.808,600.016,26.933,6.609,CA,544.3
3729,35.108,-116.492,587.954,27.996,6.962,CA,649.1
3730,35.108,-114.025,350.498,23.293,6.497,AZ,1212.1
3731,35.108,-114.008,357.233,23.304,6.489,AZ,1277.5
3732,35.108,-113.992,373.026,23.717,6.546,AZ,1361
3733,35.108,-113.975,404.672,25.079,6.746,AZ,1486.7
3734,35.108,-111.425,579.087,32.56,8.042,AZ,2060
3735,35.108,-111.042,313.193,20.624,6.223,AZ,1664.7
3736,35.108,-105.642,655.42,38.784,9.047,NM,2168.8
3737,35.108,-105.625,689.295,39.024,9.079,NM,2130
3738,35.108,-105.608,693.831,38.415,8.995,NM,2093.4
3739,35.108,-105.592,722.115,38.67,9.063,NM,2071.1
3740,35.108,-105.575,694.11,37.77,8.937,NM,2053.3
3741,35.108,-105.558,692.779,37.856,8.939,NM,2036.4
3742,35.108,-105.542,671.132,37.482,8.859,NM,2020.8
3743,35.108,-105.525,644.629,36.929,8.757,NM,2011.6
3744,35.108,-105.508,647.221,37.17,8.773,NM,2002.5
3745,35.108,-105.492,634.384,36.774,8.703,NM,1986.8
3746,35.108,-105.475,630.665,36.573,8.659,NM,1963.3
3747,35.108,-105.458,653.271,37.269,8.739,NM,1937.6
3748,35.108,-105.442,631.226,36.607,8.632,NM,1918.3
3749,35.108,-105.425,655.58,37.554,8.746,NM,1900.4
3750,35.108,-105.408,633.002,37.042,8.647,NM,1882.1
3751,35.108,-105.392,644.17,37.578,8.698,NM,1861.5
3752,35.108,-105.375,627.716,37.135,8.623,NM,1845.4
3753,35.108,-105.242,583.862,35.095,8.3,NM,1723.7
3754,35.108,-105.225,568.037,34.554,8.254,NM,1733.2
3755,35.108,-105.108,617.415,35.866,8.437,NM,1684.7
3756,35.108,-105.092,607.683,35.412,8.376,NM,1674.5
3757,35.108,-105.075,609.842,35.3,8.36,NM,1661.7
3758,35.108,-105.058,593.378,34.569,8.257,NM,1645.7
3759,35.108,-105.042,577.7,33.827,8.159,NM,1632.5
3760,35.108,-104.125,673.59,38.147,8.556,NM,1334
3761,35.108,-101.292,432.892,32.773,8.017,TX,1018.9
3762,35.108,-101.275,439.205,33.155,8.051,TX,1014.5
3763,35.108,-101.192,445.108,32.24,7.929,TX,939.6
3764,35.108,-101.175,425.458,30.988,7.787,TX,926.2
3765,35.125,-118.458,420.257,29.095,7.525,CA,1286.5
3766,35.125,-118.442,422.772,29.462,7.611,CA,1277.4
3767,35.125,-118.425,475.965,31.787,7.903,CA,1270.3
3768,35.125,-118.392,520.442,32.588,8.007,CA,1261.4
3769,35.125,-118.375,523.967,32.36,7.982,CA,1264.5
3770,35.125,-118.292,666.474,40.33,8.9,CA,1400.7
3771,35.125,-118.275,804.836,42.976,9.236,CA,1346.1
3772,35.125,-118.208,1134.072,38.408,9.078,CA,1002.1
3773,35.125,-118.192,1227.979,37.648,9.128,CA,955.1
3774,35.125,-118.175,1056.714,35.077,8.589,CA,922.6
3775,35.125,-118.158,1043.011,34.419,8.478,CA,894.4
3776,35.125,-118.142,910.858,32.529,8.045,CA,869.6
3777,35.125,-118.125,828.831,31.265,7.744,CA,847.2
3778,35.125,-118.108,740.883,29.973,7.453,CA,828.4
3779,35.125,-118.092,650.174,28.286,7.111,CA,811.7
3780,35.125,-118.075,604.661,27.239,6.905,CA,796.7
3781,35.125,-116.975,614.855,34.162,8.067,CA,1100.6
3782,35.125,-116.958,703.846,35.888,8.29,CA,1085.6
3783,35.125,-116.942,782.348,36.713,8.314,CA,1026.6
3784,35.125,-116.925,932.994,38.032,8.504,CA,922.2
3785,35.125,-116.892,1033.82,37.207,8.405,CA,744.8
3786,35.125,-116.875,886.73,34.977,7.935,CA,706
3787,35.125,-116.858,876.676,34.839,7.91,CA,681.4
3788,35.125,-116.808,658.191,30.011,7.061,CA,575.1
3789,35.125,-116.792,542.677,26.918,6.62,CA,570.6
3790,35.125,-116.525,560.502,27.784,6.945,CA,749.2
3791,35.125,-116.492,607.29,27.137,6.865,CA,633.7
3792,35.125,-116.475,556.558,25.527,6.595,CA,599
3793,35.125,-114.908,398.809,25.217,6.492,CA,663.5
3794,35.125,-114.775,424.56,21.578,6.055,NV,772.6
3795,35.125,-114.758,434.669,21.846,5.991,NV,720.7
3796,35.125,-114.742,465.326,22.552,5.999,NV,655.6
3797,35.125,-114.708,513.156,23.206,5.974,NV,498.8
3798,35.125,-114.692,507.078,23.123,5.909,NV,406.8
3799,35.125,-114.675,507.685,23.47,5.934,NV,316.4
3800,35.125,-114.658,517.284,24.474,6.078,NV,235.7
3801,35.125,-114.058,317.954,22.66,6.431,AZ,1127.9
3802,35.125,-114.042,310.851,22.1,6.366,AZ,1163.8
3803,35.125,-114.025,354.485,24.033,6.606,AZ,1196.6
3804,35.125,-114.008,359.986,23.995,6.576,AZ,1239.8
3805,35.125,-113.992,377.457,24.601,6.657,AZ,1325.1
3806,35.125,-113.925,350.352,25.024,6.962,AZ,1906.9
3807,35.125,-111.425,565.859,31.591,7.89,AZ,2027.3
3808,35.125,-111.408,551.019,30.652,7.74,AZ,1994.8
3809,35.125,-105.692,542.348,35.34,8.651,NM,2188.7
3810,35.125,-105.642,650.477,38.942,9.089,NM,2197.3
3811,35.125,-105.625,693.484,39.58,9.172,NM,2165.5
3812,35.125,-105.608,706.017,39.203,9.113,NM,2123.4
3813,35.125,-105.592,739.238,39.526,9.177,NM,2087.4
3814,35.125,-105.575,715.508,38.609,9.053,NM,2066.1
3815,35.125,-105.558,720.862,38.771,9.075,NM,2051
3816,35.125,-105.542,707.336,38.585,9.029,NM,2039.9
3817,35.125,-105.525,692.779,38.353,8.974,NM,2032.9
3818,35.125,-105.508,705.388,38.738,9.009,NM,2017.7
3819,35.125,-105.492,695.538,38.348,8.921,NM,1990.2
3820,35.125,-105.475,688.025,37.914,8.825,NM,1951
3821,35.125,-105.458,698.76,38.087,8.829,NM,1914.8
3822,35.125,-105.442,658.169,36.912,8.643,NM,1891.4
3823,35.125,-105.425,666.072,37.353,8.693,NM,1873.7
3824,35.125,-105.408,630.728,36.469,8.553,NM,1858.5
3825,35.125,-105.392,638.729,37.013,8.609,NM,1844.9
3826,35.125,-105.125,559.604,33.76,8.105,NM,1657.4
3827,35.125,-101.192,438.213,31.777,7.885,TX,940.7
3828,35.125,-100.792,412.131,30.248,7.726,TX,869
3829,35.142,-118.458,399.968,27.479,7.324,CA,1241.3
3830,35.142,-118.442,421.174,28.835,7.556,CA,1266.1
3831,35.142,-118.425,436.339,29.404,7.654,CA,1278.2
3832,35.142,-118.408,444.653,29.304,7.635,CA,1279.1
3833,35.142,-118.358,671.608,35.85,8.414,CA,1283.1
3834,35.142,-118.342,717.603,36.95,8.591,CA,1305.9
3835,35.142,-118.325,697.887,36.336,8.579,CA,1354.3
3836,35.142,-118.308,871.941,42.618,9.543,CA,1455.7
3837,35.142,-118.258,930.261,43.817,9.49,CA,1406.3
3838,35.142,-118.158,1151.001,34.275,8.606,CA,904
3839,35.142,-118.142,1001.495,32.314,8.146,CA,870.9
3840,35.142,-118.125,913.653,31.158,7.86,CA,845.3
3841,35.142,-118.108,811.73,29.958,7.568,CA,824.5
3842,35.142,-118.092,692.692,28.091,7.165,CA,807
3843,35.142,-118.075,641.614,27.143,6.952,CA,791.8
3844,35.142,-116.992,602.656,34.014,8.056,CA,1065.6
3845,35.142,-116.975,651.369,35.205,8.239,CA,1072.5
3846,35.142,-116.958,694.755,36.081,8.333,CA,1066.2
3847,35.142,-116.942,772.651,37.415,8.439,CA,1027
3848,35.142,-116.925,813.78,37.521,8.337,CA,941.6
3849,35.142,-116.908,797.975,36.526,8.096,CA,855.8
3850,35.142,-116.892,811.29,36.096,8.034,CA,789.4
3851,35.142,-116.875,725.615,34.235,7.75,CA,781.1
3852,35.142,-116.858,611.295,31.885,7.345,CA,784.2
3853,35.142,-116.842,585.622,31.245,7.199,CA,755.1
3854,35.142,-116.575,569.756,29.114,7.185,CA,848.6
3855,35.142,-116.558,662.254,30.214,7.401,CA,814.5
3856,35.142,-116.542,667.862,29.525,7.292,CA,772.1
3857,35.142,-116.525,697.339,29.248,7.286,CA,723.4
3858,35.142,-116.508,677.376,28.204,7.113,CA,672.2
3859,35.142,-116.492,718.548,28.063,7.144,CA,620.9
3860,35.142,-114.758,399.935,21.045,5.94,NV,790.3
3861,35.142,-114.742,429.663,21.855,5.976,NV,733.7
3862,35.142,-114.642,468.934,24.726,6.187,NV,250.4
3863,35.142,-114.525,447.465,28.766,6.943,AZ,436.3
3864,35.142,-114.058,311.368,22.799,6.489,AZ,1105.1
3865,35.142,-114.042,307.934,22.377,6.444,AZ,1155.6
3866,35.142,-114.025,352.942,24.431,6.694,AZ,1199
3867,35.142,-114.008,360.897,24.522,6.68,AZ,1244.6
3868,35.142,-113.925,424.792,27.939,7.312,AZ,1763.7
3869,35.142,-111.442,566.442,31.401,7.889,AZ,2019.6
3870,35.142,-111.425,582.19,31.455,7.882,AZ,1995.4
3871,35.142,-111.408,574.968,30.859,7.794,AZ,1975.6
3872,35.142,-111.392,574.675,30.631,7.757,AZ,1954.4
3873,35.142,-105.692,557.017,36.034,8.728,NM,2178.9
3874,35.142,-105.658,630.357,38.933,9.069,NM,2179.4
3875,35.142,-105.642,673.285,39.882,9.192,NM,2166.6
3876,35.142,-105.625,725.262,40.816,9.328,NM,2144
3877,35.142,-105.608,738.705,40.512,9.287,NM,2111.9
3878,35.142,-105.592,762.372,40.603,9.315,NM,2078.6
3879,35.142,-105.575,750.462,40.036,9.242,NM,2065.8
3880,35.142,-105.558,730.119,39.423,9.157,NM,2060.7
3881,35.142,-105.542,732.338,39.624,9.175,NM,2057.4
3882,35.142,-105.525,707.861,38.996,9.052,NM,2043.5
3883,35.142,-105.508,717.379,39.29,9.054,NM,2014.3
3884,35.142,-105.492,723.322,39.203,8.998,NM,1973.6
3885,35.142,-105.475,714.822,38.573,8.869,NM,1924.9
3886,35.142,-105.458,740.067,38.974,8.914,NM,1886
3887,35.142,-105.442,692.72,37.5,8.692,NM,1860.3
3888,35.142,-105.425,717.44,38.178,8.788,NM,1841.6
3889,35.142,-105.408,663.503,36.931,8.601,NM,1826.9
3890,35.142,-105.392,670.561,37.465,8.667,NM,1817
3891,35.142,-105.375,647.951,36.976,8.584,NM,1804.7
3892,35.142,-105.358,637.881,36.715,8.537,NM,1788.9
3893,35.142,-105.308,586.344,34.719,8.248,NM,1735.8
3894,35.142,-105.192,561.436,33.73,8.092,NM,1673.8
3895,35.142,-105.175,554.436,33.449,8.042,NM,1660.3
3896,35.142,-101.208,457.389,33.018,8.012,TX,949.9
3897,35.142,-101.192,454.281,32.533,7.966,TX,940.4
3898,35.142,-100.792,416.786,30.849,7.792,TX,885.1
3899,35.158,-118.358,607.985,32.541,7.946,CA,1318
3900,35.158,-118.342,630.033,32.7,7.982,CA,1325.5
3901,35.158,-118.325,604.148,31.439,7.857,CA,1351.6
3902,35.158,-118.308,754.736,36.073,8.702,CA,1453.5
3903,35.158,-118.292,611.036,35.046,8.468,CA,1554.8
3904,35.158,-118.275,742.65,41.594,9.227,CA,1606.7
3905,35.158,-118.258,795.686,42.465,9.289,CA,1579.5
3906,35.158,-118.242,927.601,42.253,9.379,CA,1463.1
3907,35.158,-118.225,1141.669,42.223,9.651,CA,1341.3
3908,35.158,-118.142,1126.66,32.964,8.4,CA,881
3909,35.158,-118.125,1037.274,31.72,8.111,CA,843.3
3910,35.158,-118.108,920.432,30.611,7.804,CA,817.4
3911,35.158,-118.092,777.361,28.803,7.367,CA,797.3
3912,35.158,-118.075,710.902,27.762,7.118,CA,781.4
3913,35.158,-118.058,587.982,25.434,6.639,CA,768.2
3914,35.158,-116.992,569.766,32.829,7.908,CA,1056.1
3915,35.158,-116.975,610.995,34.167,8.113,CA,1071.4
3916,35.158,-116.958,648.35,35.331,8.247,CA,1074.8
3917,35.158,-116.942,719.125,37.067,8.402,CA,1048
3918,35.158,-116.925,762.43,37.546,8.359,CA,978.2
3919,35.158,-116.908,756.634,36.759,8.173,CA,904.2
3920,35.158,-116.892,780.446,36.577,8.166,CA,847.1
3921,35.158,-116.875,711.794,34.883,7.952,CA,854.6
3922,35.158,-116.858,616.907,32.722,7.617,CA,875.1
3923,35.158,-116.842,613.914,32.782,7.571,CA,862.6
3924,35.158,-116.825,553.727,31.251,7.22,CA,813.3
3925,35.158,-116.575,559.293,28.021,6.909,CA,779.5
3926,35.158,-116.558,647.517,29.101,7.123,CA,745.6
3927,35.158,-116.542,645.795,28.454,7.035,CA,714
3928,35.158,-116.525,668.185,28.244,7.049,CA,680.7
3929,35.158,-116.508,646.32,27.323,6.912,CA,644.7
3930,35.158,-116.492,687.997,27.312,6.987,CA,604.7
3931,35.158,-116.475,631.516,25.736,6.707,CA,560.9
3932,35.158,-114.792,412.558,21.761,6.208,NV,887.1
3933,35.158,-114.758,414.838,21.682,6.138,NV,847.7
3934,35.158,-114.742,443.888,22.543,6.204,NV,800
3935,35.158,-114.725,445.876,22.603,6.139,NV,743.1
3936,35.158,-114.642,512.773,25.988,6.505,NV,310.4
3937,35.158,-113.992,385.392,26.029,6.947,AZ,1314.1
3938,35.158,-113.958,399.674,26.67,7.086,AZ,1499.6
3939,35.158,-111.408,547.409,29.709,7.635,AZ,1953.3
3940,35.158,-111.392,552.127,29.808,7.638,AZ,1935.3
3941,35.158,-111.375,542.31,29.502,7.575,AZ,1915.1
3942,35.158,-111.358,528.528,29.06,7.493,AZ,1893.3
3943,35.158,-105.658,622.883,38.463,8.98,NM,2145.1
3944,35.158,-105.642,650.702,38.917,9.029,NM,2121.6
3945,35.158,-105.625,687.328,39.531,9.109,NM,2096.3
3946,35.158,-105.608,689.467,38.978,9.041,NM,2070.1
3947,35.158,-105.592,708.457,39.083,9.084,NM,2053.8
3948,35.158,-105.575,703.501,38.866,9.07,NM,2057.6
3949,35.158,-105.558,695.548,38.729,9.053,NM,2063.1
3950,35.158,-105.542,712.718,39.47,9.134,NM,2061.2
3951,35.158,-105.525,697.999,39.017,9.029,NM,2037.1
3952,35.158,-105.508,715.857,39.264,9.02,NM,1997.4
3953,35.158,-105.492,722.736,39.055,8.946,NM,1949.6
3954,35.158,-105.475,712.594,38.291,8.8,NM,1898.5
3955,35.158,-105.458,733.142,38.522,8.828,NM,1861.1
3956,35.158,-105.442,679.707,36.904,8.589,NM,1835.5
3957,35.158,-105.425,698.156,37.335,8.662,NM,1816.7
3958,35.158,-105.408,647.267,35.912,8.453,NM,1801.6
3959,35.158,-105.392,643.971,36.075,8.463,NM,1787.9
3960,35.158,-105.208,558.32,33.289,8.042,NM,1692.4
3961,35.158,-105.192,567.454,33.518,8.057,NM,1671.7
3962,35.158,-101.225,460.455,33.215,8.032,TX,957.2
3963,35.158,-101.192,450.973,32.144,7.939,TX,947.8
3964,35.158,-101.175,448.883,31.871,7.922,TX,949.8
3965,35.158,-101.142,447.733,32.018,7.956,TX,960
3966,35.158,-100.792,434.104,32.211,7.931,TX,897.4
3967,35.158,-100.775,435.347,32.433,7.939,TX,888.5
3968,35.158,-100.758,445.704,32.922,7.983,TX,874.9
3969,35.175,-118.725,310.606,13.509,4.472,CA,1159.3
3970,35.175,-118.325,612.012,30.819,7.8,CA,1353.3
3971,35.175,-118.308,746.383,34.149,8.425,CA,1426.8
3972,35.175,-118.292,658.112,34.382,8.423,CA,1534
3973,35.175,-118.275,765.824,40.668,9.231,CA,1622.3
3974,35.175,-118.258,713.293,40.885,9.129,CA,1658.7
3975,35.175,-118.242,857.688,42.739,9.432,CA,1589.3
3976,35.175,-118.225,955.64,41.482,9.394,CA,1487.8
3977,35.175,-118.158,1125.406,34.69,8.664,CA,1003
3978,35.175,-118.125,975.937,31.461,7.975,CA,855.4
3979,35.175,-118.108,877.768,30.22,7.667,CA,815.5
3980,35.175,-118.092,771.919,28.714,7.319,CA,788.3
3981,35.175,-118.075,698.4,27.425,7.038,CA,769.8
3982,35.175,-118.058,610.592,25.726,6.677,CA,756.1
3983,35.175,-116.975,583.582,33.583,8.058,CA,1092
3984,35.175,-116.958,593.473,34.214,8.112,CA,1104.9
3985,35.175,-116.942,655.192,36.025,8.274,CA,1082.4
3986,35.175,-116.925,705.123,36.786,8.297,CA,1022.3
3987,35.175,-116.908,700.245,36.035,8.134,CA,958.3
3988,35.175,-116.892,721.744,35.903,8.138,CA,909.4
3989,35.175,-116.875,664.976,34.327,7.961,CA,923.6
3990,35.175,-116.858,589.901,32.37,7.697,CA,956.2
3991,35.175,-116.842,600.951,32.905,7.738,CA,963.6
3992,35.175,-116.625,586.612,28.68,6.986,CA,744.3
3993,35.175,-116.608,617.084,29.134,7.096,CA,744.5
3994,35.175,-116.592,649.882,29.481,7.173,CA,731.5
3995,35.175,-116.575,683.663,29.686,7.219,CA,710
3996,35.175,-116.558,742.892,30.06,7.322,CA,682.9
3997,35.175,-116.542,743.781,29.561,7.256,CA,656.5
3998,35.175,-116.525,734.807,28.978,7.172,CA,630.8
3999,35.175,-116.508,708.091,28.158,7.037,CA,603.6
4000,35.175,-116.492,688.771,27.423,6.926,CA,573.3
4001,35.175,-116.475,633.899,26.025,6.696,CA,537.1
4002,35.175,-116.458,573.334,24.229,6.409,CA,497.4
4003,35.175,-114.792,426.609,22.265,6.286,NV,910.3
4004,35.175,-114.775,430.247,22.176,6.281,NV,902.7
4005,35.175,-114.758,429.545,22.17,6.246,NV,874.5
4006,35.175,-111.408,532.838,29.327,7.573,AZ,1933.8
4007,35.175,-107.608,442.13,24.377,7.039,NM,2474.6
4008,35.175,-105.658,632.576,38.612,8.996,NM,2136
4009,35.175,-105.642,654.46,38.913,9.006,NM,2103.7
4010,35.175,-105.625,721.086,40.452,9.209,NM,2069
4011,35.175,-105.608,706.892,39.396,9.072,NM,2037.5
4012,35.175,-105.592,743.48,40.008,9.207,NM,2033.9
4013,35.175,-105.575,740.297,39.902,9.212,NM,2042.6
4014,35.175,-105.558,751.077,40.378,9.274,NM,2045
4015,35.175,-105.542,768.051,41.073,9.338,NM,2032.1
4016,35.175,-105.525,772.892,41.128,9.307,NM,2004.1
4017,35.175,-105.508,793.114,41.321,9.31,NM,1969.2
4018,35.175,-105.492,773.325,40.389,9.142,NM,1929.6
4019,35.175,-105.475,773.51,39.916,9.049,NM,1887.1
4020,35.175,-105.458,762.987,39.191,8.944,NM,1853.7
4021,35.175,-105.442,721.67,37.8,8.747,NM,1830.8
4022,35.175,-105.425,714.769,37.474,8.705,NM,1814.1
4023,35.175,-105.408,664.755,36.093,8.5,NM,1800.7
4024,35.175,-105.392,651.186,35.954,8.466,NM,1786.6
4025,35.175,-105.225,555.955,33.01,8.04,NM,1721.7
4026,35.175,-105.208,546.121,32.55,7.948,NM,1699.2
4027,35.175,-105.192,573.046,33.285,8.028,NM,1671.5
4028,35.175,-100.775,442.355,33.066,7.994,TX,893.3
4029,35.175,-100.758,457.426,33.767,8.065,TX,881.2
4030,35.192,-118.342,610.417,32.244,8.065,CA,1373.3
4031,35.192,-118.325,671.88,33.305,8.268,CA,1391.2
4032,35.192,-118.308,776.568,35.551,8.666,CA,1433.4
4033,35.192,-118.292,654.903,34.307,8.4,CA,1517.8
4034,35.192,-118.258,649.288,38.952,8.888,CA,1663
4035,35.192,-118.242,775.769,41.541,9.249,CA,1622.3
4036,35.192,-118.192,1137.105,39.673,9.378,CA,1310
4037,35.192,-118.175,1088.266,37.573,9.016,CA,1192.6
4038,35.192,-118.158,1177.444,37.158,9.061,CA,1091.1
4039,35.192,-118.092,912.44,31.178,7.786,CA,791.2
4040,35.192,-118.075,830.994,29.713,7.472,CA,761.6
4041,35.192,-118.058,721.132,27.794,7.056,CA,744.1
4042,35.192,-118.042,644.885,26.458,6.777,CA,732.4
4043,35.192,-116.975,570.037,33.486,8.054,CA,1107.9
4044,35.192,-116.958,579.941,34.183,8.116,CA,1121.9
4045,35.192,-116.942,631.703,35.655,8.24,CA,1095.2
4046,35.192,-116.925,667.328,36.076,8.245,CA,1044.1
4047,35.192,-116.908,655.419,35.205,8.088,CA,995.7
4048,35.192,-116.892,677.755,35.26,8.122,CA,964.8
4049,35.192,-116.875,638.74,34.005,8.008,CA,989.4
4050,35.192,-116.858,577.849,32.343,7.796,CA,1026.9
4051,35.192,-116.842,598.463,33.292,7.891,CA,1038.6
4052,35.192,-116.808,556.819,32.221,7.515,CA,950.8
4053,35.192,-116.625,551.209,26.649,6.669,CA,701.3
4054,35.192,-116.608,561.606,26.855,6.745,CA,697.7
4055,35.192,-116.592,582.033,27.289,6.817,CA,682.9
4056,35.192,-116.575,611.039,27.791,6.879,CA,660.9
4057,35.192,-116.558,669.836,28.591,7.011,CA,634.6
4058,35.192,-116.542,677.734,28.324,6.972,CA,609.5
4059,35.192,-116.525,673.525,27.902,6.904,CA,585.3
4060,35.192,-116.508,650.032,27.196,6.782,CA,562
4061,35.192,-116.492,630.646,26.595,6.688,CA,540.1
4062,35.192,-116.475,588.415,25.608,6.542,CA,520.9
4063,35.192,-116.458,541.162,24.221,6.329,CA,493.2
4064,35.192,-114.808,435.8,23.483,6.411,NV,919.6
4065,35.192,-114.792,458.974,23.11,6.427,NV,940.3
4066,35.192,-114.775,464.484,22.875,6.397,NV,927.7
4067,35.192,-114.758,460.265,22.83,6.349,NV,898
4068,35.192,-105.708,539.722,34.845,8.561,NM,2142.2
4069,35.192,-105.658,623.499,38.127,8.946,NM,2138.8
4070,35.192,-105.642,648.999,38.656,8.977,NM,2107.7
4071,35.192,-105.625,716.372,40.22,9.171,NM,2066.2
4072,35.192,-105.608,698.246,39.009,8.996,NM,2022.8
4073,35.192,-105.592,728.61,39.331,9.089,NM,2012.4
4074,35.192,-105.575,714.278,38.746,9.025,NM,2008
